Previous_Day_Sales,Customers,Promotion,Is_Weekend,Food_Category,Sales,Food_Category_enc
404.0,130.0,0.0,1,Fries,325.0,4
331.0,117.0,0.0,0,Mcnuggets,256.0,5
279.0,98.0,0.0,0,Beverages,158.0,0
244.0,136.0,0.0,0,Burgers,317.0,2
92.0,173.0,0.0,0,Burgers,405.0,2
320.0,156.0,0.0,0,Burgers,368.0,2
306.0,131.0,0.0,0,Desserts,314.0,3
390.0,115.0,0.0,0,Fries,235.0,4
312.0,129.0,0.0,0,Burgers,286.0,2
252.0,141.0,1.0,0,Burgers,385.0,2
337.0,158.0,1.0,0,Burgers,319.0,2
392.0,113.0,0.0,0,Breakfast,250.0,1
168.0,105.0,0.0,0,Fries,228.0,4
360.0,194.0,1.0,1,Desserts,382.0,3
335.0,135.0,0.0,1,Desserts,270.0,3
415.0,181.0,1.0,0,Mcnuggets,452.0,5
348.0,144.0,0.0,1,Fries,285.0,4
196.0,230.0,1.0,1,Mcnuggets,536.0,5
395.0,152.0,0.0,0,Mcnuggets,302.0,5
281.0,91.0,0.0,0,Burgers,203.0,2
489.0,160.0,0.0,0,Burgers,352.0,2
373.0,164.0,0.0,0,Fries,320.0,4
314.0,93.0,0.0,0,Fries,151.0,4
396.0,143.0,1.0,0,Fries,377.0,4
233.0,111.0,0.0,0,Desserts,226.0,3
246.0,110.0,0.0,0,Desserts,186.0,3
262.0,96.0,0.0,0,Beverages,175.0,0
237.0,88.0,0.0,0,Fries,210.0,4
229.0,57.0,0.0,0,Mcnuggets,133.0,5
194.0,123.0,0.0,0,Desserts,180.0,3
422.0,106.0,0.0,0,Fries,150.0,4
252.0,128.0,0.0,0,Beverages,270.0,0
455.0,158.0,1.0,0,Fries,291.0,4
245.0,134.0,0.0,0,Mcnuggets,325.0,5
329.0,86.0,0.0,0,Burgers,224.0,2
319.0,148.0,0.0,0,Beverages,333.0,0
255.0,122.0,1.0,0,Breakfast,346.0,1
434.0,175.0,1.0,0,Burgers,408.0,2
475.0,178.0,0.0,1,Burgers,392.0,2
307.0,175.0,0.0,1,Burgers,360.0,2
184.0,101.0,0.0,0,Desserts,190.0,3
246.0,123.0,0.0,0,Mcnuggets,259.0,5
137.0,163.0,0.0,0,Burgers,298.0,2
464.0,211.0,1.0,1,Beverages,479.0,0
418.0,170.0,0.0,1,Beverages,311.0,0
214.0,159.0,0.0,0,Beverages,305.0,0
291.0,98.0,0.0,0,Beverages,141.0,0
307.0,171.0,1.0,0,Mcnuggets,449.0,5
228.0,176.0,1.0,0,Beverages,466.0,0
216.0,155.0,0.0,0,Fries,331.0,4
260.0,154.0,0.0,0,Burgers,323.0,2
354.0,102.0,0.0,0,Breakfast,164.0,1
345.0,128.0,0.0,0,Beverages,208.0,0
472.0,107.0,0.0,0,Desserts,242.0,3
226.0,98.0,0.0,0,Fries,174.0,4
337.0,77.0,0.0,0,Desserts,113.0,3
206.0,105.0,0.0,0,Breakfast,219.0,1
335.0,77.0,0.0,0,Breakfast,163.0,1
312.0,155.0,0.0,1,Mcnuggets,287.0,5
273.0,205.0,1.0,1,Burgers,526.0,2
306.0,167.0,1.0,0,Mcnuggets,415.0,5
312.0,115.0,0.0,0,Fries,231.0,4
263.0,131.0,0.0,1,Breakfast,251.0,1
507.0,189.0,1.0,1,Beverages,530.0,0
169.0,110.0,1.0,0,Beverages,290.0,0
370.0,116.0,0.0,0,Burgers,279.0,2
461.0,154.0,0.0,1,Fries,344.0,4
394.0,123.0,0.0,1,Burgers,339.0,2
414.0,167.0,1.0,0,Beverages,354.0,0
457.0,176.0,1.0,1,Breakfast,333.0,1
313.0,98.0,0.0,0,Mcnuggets,189.0,5
196.0,91.0,0.0,0,Beverages,107.0,0
319.0,116.0,0.0,0,Fries,212.0,4
407.0,89.0,0.0,0,Mcnuggets,216.0,5
261.0,129.0,0.0,0,Burgers,251.0,2
250.0,77.0,0.0,0,Desserts,168.0,3
355.0,141.0,0.0,0,Fries,287.0,4
442.0,171.0,1.0,0,Desserts,399.0,3
301.0,134.0,0.0,0,Desserts,279.0,3
289.0,149.0,0.0,1,Burgers,347.0,2
310.0,145.0,0.0,0,Burgers,304.0,2
254.0,87.0,0.0,0,Desserts,128.0,3
295.0,192.0,1.0,0,Fries,490.0,4
221.0,155.0,1.0,0,Desserts,287.0,3
483.0,151.0,0.0,1,Beverages,274.0,0
365.0,168.0,0.0,1,Fries,425.0,4
264.0,139.0,1.0,0,Breakfast,385.0,1
419.0,177.0,0.0,1,Burgers,329.0,2
210.0,138.0,1.0,0,Beverages,367.0,0
471.0,142.0,0.0,0,Desserts,376.0,3
464.0,141.0,0.0,0,Burgers,350.0,2
252.0,220.0,1.0,1,Beverages,548.0,0
442.0,182.0,1.0,1,Desserts,434.0,3
114.0,217.0,1.0,1,Burgers,529.0,2
256.0,123.0,1.0,0,Mcnuggets,235.0,5
514.0,157.0,1.0,0,Burgers,321.0,2
222.0,137.0,0.0,1,Desserts,335.0,3
306.0,185.0,1.0,0,Beverages,448.0,0
371.0,135.0,0.0,1,Burgers,304.0,2
182.0,137.0,1.0,0,Breakfast,282.0,1
190.0,145.0,0.0,1,Breakfast,363.0,1
238.0,120.0,0.0,0,Burgers,235.0,2
142.0,201.0,1.0,0,Mcnuggets,458.0,5
285.0,139.0,0.0,0,Beverages,319.0,0
360.0,175.0,1.0,0,Burgers,392.0,2
263.0,91.0,1.0,0,Breakfast,267.0,1
178.0,120.0,0.0,1,Breakfast,226.0,1
169.0,125.0,0.0,0,Fries,325.0,4
209.0,195.0,1.0,1,Breakfast,431.0,1
501.0,88.0,0.0,0,Desserts,215.0,3
275.0,115.0,0.0,0,Mcnuggets,184.0,5
438.0,156.0,0.0,1,Beverages,314.0,0
311.0,170.0,1.0,1,Burgers,387.0,2
271.0,182.0,0.0,1,Burgers,425.0,2
314.0,128.0,0.0,1,Beverages,358.0,0
388.0,118.0,0.0,0,Beverages,285.0,0
205.0,125.0,0.0,0,Desserts,209.0,3
483.0,192.0,0.0,1,Mcnuggets,324.0,5
454.0,77.0,0.0,0,Desserts,134.0,3
179.0,178.0,1.0,0,Burgers,308.0,2
265.0,205.0,1.0,1,Fries,424.0,4
189.0,95.0,0.0,0,Breakfast,165.0,1
416.0,188.0,1.0,1,Mcnuggets,416.0,5
262.0,127.0,0.0,0,Mcnuggets,279.0,5
268.0,168.0,1.0,0,Burgers,404.0,2
535.0,179.0,0.0,0,Burgers,438.0,2
429.0,163.0,0.0,1,Desserts,363.0,3
368.0,141.0,1.0,1,Burgers,538.0,2
378.0,169.0,1.0,0,Burgers,359.0,2
317.0,141.0,0.0,0,Beverages,263.0,0
177.0,165.0,0.0,1,Fries,346.0,4
256.0,121.0,0.0,0,Beverages,228.0,0
289.0,176.0,0.0,0,Burgers,414.0,2
336.0,161.0,0.0,1,Burgers,378.0,2
227.0,171.0,1.0,0,Burgers,394.0,2
237.0,182.0,1.0,1,Breakfast,431.0,1
175.0,138.0,1.0,0,Desserts,304.0,3
199.0,157.0,1.0,0,Beverages,352.0,0
366.0,141.0,0.0,0,Desserts,259.0,3
357.0,94.0,0.0,0,Desserts,189.0,3
468.0,97.0,,0,Burgers,195.0,2
306.0,166.0,0.0,1,Mcnuggets,351.0,5
290.0,127.0,0.0,0,Beverages,287.0,0
291.0,114.0,0.0,0,Fries,261.0,4
283.0,129.0,0.0,0,Breakfast,311.0,1
84.0,129.0,0.0,0,Desserts,286.0,3
190.0,224.0,1.0,1,Burgers,513.0,2
426.0,167.0,0.0,0,Burgers,371.0,2
211.0,199.0,1.0,1,Burgers,510.0,2
404.0,157.0,0.0,1,Mcnuggets,388.0,5
217.0,103.0,0.0,0,Burgers,237.0,2
303.0,199.0,1.0,1,Mcnuggets,418.0,5
226.0,144.0,0.0,1,Desserts,242.0,3
159.0,149.0,0.0,0,Burgers,338.0,2
207.0,156.0,1.0,0,Breakfast,372.0,1
172.0,93.0,0.0,0,Burgers,219.0,2
258.0,196.0,1.0,0,Burgers,484.0,2
280.0,85.0,0.0,0,Desserts,148.0,3
274.0,165.0,0.0,1,Beverages,332.0,0
403.0,126.0,0.0,0,Beverages,376.0,0
252.0,170.0,1.0,0,Desserts,398.0,3
520.0,130.0,0.0,0,Mcnuggets,260.0,5
346.0,151.0,0.0,0,Fries,311.0,4
291.0,110.0,0.0,0,Breakfast,191.0,1
473.0,146.0,0.0,0,Mcnuggets,209.0,5
125.0,77.0,0.0,0,Breakfast,181.0,1
253.0,140.0,0.0,1,Burgers,350.0,2
241.0,108.0,0.0,0,Beverages,277.0,0
148.0,167.0,1.0,0,Desserts,445.0,3
198.0,129.0,0.0,1,Desserts,266.0,3
282.0,117.0,0.0,0,Burgers,271.0,2
189.0,151.0,0.0,1,Beverages,327.0,0
393.0,137.0,1.0,0,Burgers,287.0,2
339.0,181.0,0.0,1,Desserts,387.0,3
192.0,75.0,0.0,0,Fries,137.0,4
168.0,123.0,0.0,0,Breakfast,231.0,1
340.0,103.0,0.0,0,Burgers,229.0,2
457.0,190.0,1.0,1,Beverages,542.0,0
218.0,204.0,1.0,1,Burgers,482.0,2
329.0,126.0,1.0,0,Beverages,320.0,0
332.0,124.0,0.0,0,Mcnuggets,214.0,5
350.0,172.0,1.0,0,Mcnuggets,427.0,5
268.0,183.0,0.0,1,Mcnuggets,315.0,5
451.0,149.0,0.0,1,Mcnuggets,385.0,5
112.0,171.0,1.0,0,Mcnuggets,449.0,5
502.0,179.0,0.0,1,Beverages,437.0,0
254.0,175.0,0.0,0,Mcnuggets,337.0,5
365.0,134.0,0.0,0,Beverages,244.0,0
389.0,140.0,0.0,1,Mcnuggets,327.0,5
428.0,118.0,0.0,1,Desserts,246.0,3
258.0,133.0,1.0,0,Breakfast,355.0,1
311.0,108.0,0.0,1,Desserts,267.0,3
433.0,138.0,0.0,0,Beverages,283.0,0
359.0,214.0,1.0,1,Mcnuggets,421.0,5
388.0,145.0,0.0,1,Beverages,345.0,0
292.0,176.0,1.0,0,Fries,315.0,4
274.0,138.0,0.0,1,Desserts,325.0,3
323.0,182.0,1.0,1,Desserts,434.0,3
319.0,179.0,1.0,0,Desserts,328.0,3
312.0,164.0,1.0,0,Breakfast,295.0,1
198.0,171.0,0.0,1,Desserts,287.0,3
396.0,166.0,0.0,0,Beverages,394.0,0
454.0,171.0,1.0,0,Desserts,371.0,3
188.0,149.0,1.0,0,Mcnuggets,335.0,5
323.0,139.0,0.0,0,Desserts,267.0,3
149.0,212.0,1.0,0,Fries,510.0,4
144.0,98.0,0.0,0,Fries,146.0,4
118.0,124.0,0.0,0,Mcnuggets,237.0,5
422.0,104.0,0.0,0,Breakfast,242.0,1
365.0,268.0,1.0,1,Fries,555.0,4
360.0,152.0,1.0,0,Mcnuggets,304.0,5
372.0,101.0,0.0,0,Desserts,192.0,3
281.0,168.0,0.0,1,Burgers,391.0,2
319.0,76.0,0.0,0,Breakfast,226.0,1
263.0,157.0,0.0,1,Fries,350.0,4
438.0,144.0,0.0,0,Burgers,204.0,2
293.0,116.0,0.0,0,Breakfast,292.0,1
294.0,153.0,1.0,0,Fries,376.0,4
405.0,100.0,0.0,0,Fries,201.0,4
381.0,105.0,0.0,0,Fries,204.0,4
218.0,148.0,1.0,0,Fries,385.0,4
284.0,126.0,0.0,0,Burgers,216.0,2
279.0,156.0,0.0,0,Burgers,287.0,2
225.0,164.0,1.0,0,Burgers,364.0,2
170.0,154.0,1.0,0,Beverages,341.0,0
382.0,204.0,0.0,1,Beverages,395.0,0
333.0,182.0,1.0,1,Desserts,405.0,3
429.0,144.0,0.0,0,Beverages,251.0,0
569.0,134.0,0.0,0,Desserts,226.0,3
341.0,132.0,0.0,0,Burgers,300.0,2
387.0,157.0,1.0,0,Fries,369.0,4
239.0,162.0,0.0,1,Burgers,336.0,2
340.0,156.0,0.0,0,Beverages,244.0,0
248.0,149.0,0.0,0,Burgers,279.0,2
219.0,133.0,0.0,0,Mcnuggets,211.0,5
402.0,118.0,0.0,0,Mcnuggets,280.0,5
417.0,156.0,0.0,0,Beverages,344.0,0
358.0,192.0,0.0,1,Mcnuggets,479.0,5
220.0,88.0,0.0,0,Desserts,163.0,3
285.0,150.0,0.0,0,Beverages,367.0,0
357.0,140.0,0.0,0,Burgers,240.0,2
230.0,227.0,1.0,1,Beverages,542.0,0
491.0,121.0,0.0,0,Fries,281.0,4
249.0,132.0,1.0,0,Fries,295.0,4
415.0,133.0,0.0,0,Mcnuggets,314.0,5
270.0,132.0,0.0,0,Burgers,265.0,2
263.0,198.0,1.0,1,Fries,481.0,4
172.0,93.0,0.0,0,Breakfast,191.0,1
261.0,142.0,0.0,0,Burgers,246.0,2
331.0,171.0,1.0,0,Burgers,430.0,2
301.0,142.0,0.0,0,Burgers,278.0,2
428.0,145.0,0.0,1,Beverages,299.0,0
373.0,152.0,1.0,0,Burgers,309.0,2
339.0,166.0,0.0,1,Beverages,398.0,0
191.0,108.0,0.0,0,Burgers,229.0,2
241.0,162.0,0.0,0,Burgers,319.0,2
315.0,166.0,0.0,1,Desserts,411.0,3
287.0,163.0,1.0,0,Burgers,423.0,2
284.0,145.0,1.0,0,Mcnuggets,390.0,5
299.0,89.0,0.0,0,Breakfast,133.0,1
294.0,137.0,0.0,0,Burgers,238.0,2
355.0,97.0,0.0,0,Desserts,187.0,3
136.0,135.0,0.0,0,Burgers,291.0,2
421.0,131.0,0.0,1,Mcnuggets,244.0,5
311.0,151.0,0.0,1,Desserts,365.0,3
153.0,193.0,0.0,1,Burgers,334.0,2
239.0,123.0,0.0,0,Beverages,290.0,0
240.0,151.0,1.0,0,Fries,358.0,4
177.0,137.0,0.0,0,Fries,283.0,4
267.0,77.0,0.0,0,Fries,137.0,4
299.0,122.0,0.0,0,Mcnuggets,264.0,5
316.0,172.0,0.0,1,Desserts,308.0,3
296.0,136.0,0.0,1,Breakfast,247.0,1
286.0,147.0,0.0,0,Burgers,322.0,2
304.0,165.0,1.0,1,Beverages,429.0,0
119.0,157.0,0.0,0,Mcnuggets,217.0,5
363.0,145.0,0.0,1,Breakfast,251.0,1
117.0,138.0,0.0,0,Fries,334.0,4
300.0,151.0,0.0,1,Beverages,373.0,0
242.0,118.0,0.0,0,Beverages,292.0,0
365.0,114.0,0.0,0,Beverages,276.0,0
223.0,150.0,0.0,1,Beverages,311.0,0
503.0,196.0,0.0,1,Fries,478.0,4
301.0,211.0,1.0,1,Burgers,502.0,2
246.0,189.0,1.0,0,Fries,409.0,4
227.0,126.0,0.0,0,Beverages,231.0,0
222.0,105.0,0.0,0,Fries,294.0,4
236.0,103.0,0.0,0,Breakfast,176.0,1
218.0,146.0,1.0,0,Desserts,367.0,3
254.0,129.0,0.0,0,Burgers,180.0,2
379.0,117.0,0.0,0,Fries,209.0,4
471.0,161.0,0.0,1,Fries,376.0,4
289.0,109.0,0.0,0,Mcnuggets,183.0,5
301.0,172.0,0.0,0,Desserts,362.0,3
309.0,109.0,0.0,0,Fries,188.0,4
241.0,138.0,0.0,0,Burgers,272.0,2
402.0,141.0,0.0,0,Beverages,255.0,0
397.0,190.0,1.0,1,Burgers,454.0,2
442.0,133.0,0.0,0,Mcnuggets,285.0,5
329.0,125.0,0.0,0,Beverages,291.0,0
190.0,139.0,0.0,0,Burgers,273.0,2
180.0,171.0,1.0,0,Mcnuggets,453.0,5
294.0,100.0,0.0,0,Breakfast,137.0,1
330.0,167.0,1.0,0,Burgers,338.0,2
262.0,116.0,0.0,0,Mcnuggets,187.0,5
300.0,152.0,0.0,0,Beverages,328.0,0
137.0,192.0,1.0,0,Beverages,407.0,0
504.0,137.0,0.0,1,Mcnuggets,274.0,5
382.0,127.0,0.0,0,Fries,299.0,4
577.0,178.0,1.0,0,Mcnuggets,439.0,5
290.0,133.0,0.0,1,Mcnuggets,231.0,5
250.0,145.0,0.0,1,Burgers,348.0,2
338.0,168.0,1.0,1,Fries,393.0,4
305.0,142.0,0.0,1,Beverages,377.0,0
296.0,217.0,1.0,1,Beverages,531.0,0
279.0,128.0,0.0,0,Beverages,265.0,0
340.0,168.0,0.0,1,Breakfast,370.0,1
287.0,182.0,0.0,1,Beverages,398.0,0
291.0,218.0,1.0,1,Mcnuggets,436.0,5
318.0,157.0,0.0,1,Burgers,276.0,2
418.0,201.0,1.0,1,Fries,404.0,4
245.0,226.0,1.0,1,Burgers,554.0,2
192.0,146.0,0.0,1,Fries,325.0,4
407.0,218.0,1.0,1,Burgers,557.0,2
129.0,115.0,0.0,0,Desserts,241.0,3
465.0,179.0,1.0,1,Desserts,383.0,3
272.0,106.0,0.0,0,Mcnuggets,247.0,5
334.0,116.0,0.0,0,Beverages,283.0,0
448.0,130.0,0.0,1,Mcnuggets,305.0,5
265.0,138.0,0.0,0,Beverages,318.0,0
229.0,141.0,0.0,0,Beverages,343.0,0
390.0,149.0,0.0,0,Beverages,263.0,0
531.0,117.0,0.0,0,Fries,200.0,4
230.0,136.0,0.0,0,Fries,213.0,4
434.0,85.0,0.0,0,Breakfast,173.0,1
285.0,166.0,0.0,0,Beverages,421.0,0
472.0,155.0,0.0,0,Mcnuggets,276.0,5
278.0,165.0,1.0,0,Breakfast,361.0,1
279.0,153.0,1.0,0,Breakfast,279.0,1
173.0,103.0,0.0,0,Breakfast,172.0,1
388.0,177.0,0.0,1,Burgers,446.0,2
196.0,123.0,0.0,0,Fries,215.0,4
388.0,128.0,0.0,1,Burgers,274.0,2
198.0,143.0,0.0,1,Breakfast,320.0,1
272.0,128.0,0.0,0,Breakfast,179.0,1
238.0,129.0,0.0,0,Mcnuggets,249.0,5
376.0,94.0,0.0,0,Breakfast,233.0,1
257.0,172.0,0.0,1,Beverages,443.0,0
367.0,145.0,0.0,1,Burgers,292.0,2
405.0,214.0,1.0,1,Mcnuggets,429.0,5
237.0,166.0,0.0,1,Breakfast,325.0,1
307.0,112.0,0.0,0,Fries,222.0,4
352.0,141.0,0.0,0,Breakfast,187.0,1
245.0,119.0,1.0,0,Breakfast,250.0,1
205.0,146.0,1.0,0,Fries,367.0,4
146.0,131.0,1.0,0,Fries,333.0,4
436.0,126.0,0.0,0,Desserts,326.0,3
378.0,196.0,1.0,0,Burgers,461.0,2
223.0,166.0,0.0,0,Burgers,343.0,2
302.0,163.0,1.0,0,Breakfast,456.0,1
236.0,126.0,1.0,0,Beverages,364.0,0
228.0,121.0,0.0,0,Burgers,252.0,2
219.0,132.0,0.0,0,Mcnuggets,260.0,5
250.0,139.0,1.0,0,Breakfast,310.0,1
514.0,216.0,1.0,0,Fries,453.0,4
384.0,141.0,0.0,0,Mcnuggets,261.0,5
271.0,111.0,0.0,0,Fries,227.0,4
299.0,90.0,0.0,0,Fries,175.0,4
180.0,94.0,,0,Desserts,205.0,3
285.0,116.0,0.0,0,Beverages,160.0,0
237.0,148.0,0.0,1,Breakfast,376.0,1
301.0,111.0,0.0,0,Mcnuggets,246.0,5
166.0,191.0,0.0,1,Beverages,461.0,0
261.0,132.0,0.0,0,Beverages,355.0,0
234.0,119.0,0.0,0,Burgers,206.0,2
187.0,125.0,0.0,0,Burgers,360.0,2
329.0,184.0,1.0,0,Mcnuggets,376.0,5
221.0,232.0,1.0,1,Mcnuggets,566.0,5
417.0,104.0,0.0,1,Breakfast,250.0,1
201.0,158.0,0.0,0,Burgers,231.0,2
315.0,125.0,0.0,0,Fries,208.0,4
479.0,191.0,1.0,0,Mcnuggets,482.0,5
290.0,174.0,0.0,1,Fries,415.0,4
372.0,161.0,0.0,1,Desserts,391.0,3
356.0,148.0,1.0,0,Mcnuggets,415.0,5
305.0,111.0,0.0,0,Beverages,257.0,0
343.0,118.0,0.0,0,Mcnuggets,242.0,5
308.0,164.0,1.0,1,Fries,363.0,4
304.0,122.0,0.0,0,Beverages,244.0,0
255.0,109.0,0.0,0,Mcnuggets,177.0,5
423.0,101.0,0.0,0,Mcnuggets,199.0,5
250.0,173.0,1.0,0,Burgers,416.0,2
294.0,128.0,0.0,0,Desserts,244.0,3
282.0,129.0,0.0,1,Breakfast,263.0,1
448.0,124.0,0.0,0,Mcnuggets,261.0,5
199.0,122.0,0.0,0,Desserts,237.0,3
271.0,120.0,0.0,0,Breakfast,207.0,1
401.0,110.0,0.0,0,Beverages,243.0,0
261.0,178.0,0.0,0,Burgers,429.0,2
319.0,161.0,0.0,0,Beverages,314.0,0
289.0,136.0,0.0,1,Beverages,301.0,0
383.0,151.0,0.0,1,Beverages,373.0,0
429.0,125.0,1.0,0,Burgers,349.0,2
246.0,147.0,1.0,0,Desserts,388.0,3
194.0,108.0,0.0,0,Fries,219.0,4
223.0,166.0,1.0,0,Fries,305.0,4
331.0,100.0,0.0,0,Beverages,179.0,0
194.0,93.0,0.0,0,Desserts,155.0,3
325.0,195.0,1.0,0,Mcnuggets,447.0,5
249.0,201.0,1.0,1,Desserts,526.0,3
472.0,86.0,0.0,0,Breakfast,108.0,1
278.0,123.0,0.0,0,Desserts,267.0,3
248.0,118.0,0.0,1,Fries,284.0,4
417.0,173.0,0.0,1,Beverages,373.0,0
318.0,98.0,0.0,0,Fries,187.0,4
215.0,121.0,0.0,0,Breakfast,242.0,1
388.0,139.0,0.0,0,Fries,280.0,4
364.0,235.0,1.0,1,Desserts,513.0,3
559.0,125.0,0.0,1,Breakfast,291.0,1
236.0,123.0,0.0,0,Burgers,215.0,2
323.0,89.0,0.0,0,Breakfast,158.0,1
513.0,113.0,0.0,1,Fries,300.0,4
400.0,171.0,1.0,0,Burgers,354.0,2
429.0,173.0,0.0,1,Breakfast,350.0,1
268.0,103.0,0.0,0,Burgers,236.0,2
251.0,197.0,1.0,0,Burgers,498.0,2
467.0,88.0,0.0,0,Desserts,147.0,3
366.0,146.0,0.0,1,Desserts,327.0,3
248.0,166.0,0.0,1,Desserts,281.0,3
325.0,182.0,1.0,0,Fries,399.0,4
204.0,130.0,0.0,0,Mcnuggets,212.0,5
185.0,168.0,1.0,0,Desserts,362.0,3
393.0,155.0,0.0,0,Burgers,276.0,2
319.0,138.0,0.0,0,Beverages,335.0,0
301.0,167.0,0.0,0,Desserts,310.0,3
262.0,168.0,0.0,1,Desserts,380.0,3
243.0,122.0,0.0,0,Burgers,223.0,2
253.0,172.0,1.0,0,Fries,364.0,4
192.0,170.0,0.0,1,Burgers,273.0,2
335.0,153.0,0.0,0,Mcnuggets,279.0,5
257.0,66.0,0.0,0,Beverages,160.0,0
283.0,92.0,0.0,0,Breakfast,224.0,1
347.0,164.0,0.0,1,Desserts,290.0,3
251.0,189.0,1.0,0,Burgers,388.0,2
386.0,123.0,0.0,1,Breakfast,228.0,1
203.0,138.0,0.0,1,Fries,348.0,4
266.0,203.0,1.0,0,Burgers,493.0,2
255.0,151.0,0.0,0,Fries,355.0,4
221.0,144.0,1.0,0,Breakfast,329.0,1
244.0,114.0,0.0,0,Fries,289.0,4
453.0,149.0,0.0,0,Fries,293.0,4
241.0,142.0,0.0,0,Burgers,306.0,2
224.0,177.0,0.0,0,Burgers,409.0,2
378.0,122.0,0.0,0,Burgers,246.0,2
483.0,160.0,0.0,1,Burgers,340.0,2
258.0,90.0,0.0,0,Fries,151.0,4
368.0,153.0,1.0,0,Desserts,374.0,3
265.0,114.0,0.0,0,Mcnuggets,272.0,5
258.0,151.0,0.0,1,Burgers,316.0,2
387.0,95.0,0.0,0,Breakfast,174.0,1
250.0,135.0,0.0,0,Desserts,293.0,3
295.0,102.0,0.0,0,Beverages,230.0,0
462.0,81.0,0.0,0,Breakfast,178.0,1
274.0,122.0,0.0,0,Burgers,215.0,2
408.0,113.0,0.0,0,Burgers,219.0,2
332.0,187.0,0.0,1,Breakfast,442.0,1
153.0,137.0,1.0,0,Breakfast,287.0,1
337.0,143.0,0.0,1,Mcnuggets,342.0,5
221.0,92.0,0.0,0,Desserts,147.0,3
331.0,155.0,1.0,0,Fries,324.0,4
191.0,152.0,0.0,0,Burgers,275.0,2
250.0,118.0,0.0,0,Burgers,258.0,2
233.0,127.0,1.0,0,Breakfast,272.0,1
401.0,134.0,0.0,0,Fries,186.0,4
188.0,149.0,0.0,0,Mcnuggets,319.0,5
233.0,176.0,0.0,1,Breakfast,318.0,1
147.0,191.0,1.0,0,Desserts,453.0,3
40.0,130.0,0.0,0,Fries,313.0,4
455.0,98.0,0.0,0,Breakfast,217.0,1
327.0,133.0,1.0,0,Breakfast,321.0,1
232.0,141.0,1.0,0,Mcnuggets,359.0,5
280.0,167.0,1.0,0,Breakfast,273.0,1
336.0,183.0,1.0,1,Desserts,394.0,3
158.0,166.0,1.0,0,Desserts,399.0,3
331.0,140.0,0.0,1,Fries,322.0,4
436.0,132.0,0.0,0,Breakfast,333.0,1
171.0,160.0,0.0,1,Mcnuggets,287.0,5
389.0,147.0,1.0,0,Breakfast,273.0,1
311.0,137.0,0.0,0,Mcnuggets,237.0,5
284.0,141.0,0.0,0,Burgers,295.0,2
377.0,132.0,0.0,0,Burgers,222.0,2
444.0,114.0,0.0,0,Fries,211.0,4
232.0,145.0,0.0,0,Burgers,308.0,2
332.0,163.0,1.0,0,Mcnuggets,306.0,5
342.0,132.0,0.0,1,Desserts,349.0,3
531.0,148.0,0.0,1,Burgers,393.0,2
124.0,167.0,1.0,0,Beverages,390.0,0
466.0,201.0,1.0,0,Beverages,459.0,0
267.0,173.0,1.0,0,Burgers,362.0,2
301.0,158.0,0.0,1,Desserts,351.0,3
363.0,183.0,1.0,1,Breakfast,428.0,1
333.0,98.0,0.0,0,Mcnuggets,199.0,5
217.0,90.0,0.0,0,Mcnuggets,198.0,5
199.0,100.0,0.0,0,Desserts,197.0,3
283.0,183.0,1.0,0,Burgers,450.0,2
195.0,182.0,0.0,1,Burgers,442.0,2
276.0,136.0,0.0,0,Burgers,254.0,2
420.0,153.0,1.0,0,Desserts,381.0,3
244.0,192.0,1.0,0,Beverages,475.0,0
218.0,109.0,0.0,0,Desserts,148.0,3
214.0,130.0,0.0,0,Mcnuggets,292.0,5
262.0,170.0,1.0,0,Breakfast,386.0,1
175.0,55.0,0.0,0,Breakfast,167.0,1
222.0,180.0,0.0,1,Fries,443.0,4
338.0,108.0,0.0,0,Beverages,276.0,0
177.0,89.0,0.0,0,Burgers,170.0,2
232.0,137.0,0.0,0,Burgers,272.0,2
322.0,108.0,0.0,1,Desserts,238.0,3
469.0,197.0,1.0,1,Mcnuggets,436.0,5
211.0,151.0,0.0,1,Breakfast,326.0,1
119.0,137.0,0.0,1,Desserts,334.0,3
356.0,105.0,0.0,0,Beverages,192.0,0
262.0,158.0,1.0,0,Desserts,290.0,3
242.0,160.0,0.0,1,Burgers,305.0,2
376.0,140.0,0.0,0,Fries,314.0,4
449.0,125.0,0.0,0,Burgers,230.0,2
343.0,162.0,0.0,0,Burgers,316.0,2
288.0,155.0,1.0,0,Fries,348.0,4
286.0,154.0,0.0,0,Burgers,359.0,2
203.0,166.0,0.0,1,Fries,355.0,4
335.0,207.0,1.0,0,Fries,396.0,4
386.0,152.0,0.0,1,Mcnuggets,288.0,5
382.0,134.0,0.0,0,Burgers,232.0,2
276.0,115.0,0.0,0,Fries,216.0,4
229.0,195.0,1.0,1,Burgers,470.0,2
273.0,177.0,0.0,1,Mcnuggets,408.0,5
111.0,90.0,0.0,0,Breakfast,185.0,1
299.0,169.0,1.0,0,Beverages,415.0,0
433.0,141.0,0.0,0,Beverages,330.0,0
566.0,167.0,0.0,1,Mcnuggets,315.0,5
329.0,167.0,0.0,1,Mcnuggets,380.0,5
320.0,164.0,1.0,0,Fries,312.0,4
358.0,162.0,1.0,0,Desserts,378.0,3
306.0,100.0,0.0,0,Mcnuggets,240.0,5
268.0,120.0,0.0,0,Desserts,233.0,3
270.0,152.0,0.0,1,Mcnuggets,304.0,5
407.0,184.0,1.0,0,Burgers,400.0,2
382.0,144.0,0.0,0,Beverages,284.0,0
