Date,Day_of_Week,Food_Category,Weather,Is_Holiday,Is_Weekend,Promotion,Average_Price,Previous_Day_Sales,Customers,Sales
2027-11-16,Tuesday,Breakfast,Hot,0,0,0.0,116.95,353.0,155.0,239.0
2025-08-22,Friday,Beverages,Hot,0,0,0.0,92.99,194.0,106.0,196.0
2030-01-23,Wednesday,Breakfast,Cold,0,0,0.0,134.72,407.0,127.0,188.0
2027-11-21,Sunday,Fries,Cloudy,0,1,0.0,56.23,321.0,133.0,280.0
2023-03-11,Saturday,Burgers,Rainy,0,1,1.0,133.8,165.0,192.0,428.0
2027-10-24,Sunday,Desserts,Sunny,0,1,0.0,75.97,360.0,142.0,263.0
2023-08-01,Tuesday,Desserts,Cloudy,1,0,0.0,102.0,363.0,140.0,264.0
2028-08-16,Wednesday,Fries,Cloudy,0,0,0.0,84.16,483.0,115.0,238.0
2029-08-06,Monday,Beverages,Sunny,0,0,1.0,99.27,411.0,151.0,393.0
2027-01-23,Saturday,Desserts,Hot,0,1,0.0,115.65,298.0,159.0,315.0
2024-02-02,Friday,Fries,Cloudy,0,0,0.0,108.4,307.0,84.0,196.0
2023-01-24,Tuesday,Breakfast,Sunny,0,0,0.0,102.35,277.0,88.0,170.0
2022-08-24,Wednesday,McNuggets,Sunny,0,0,1.0,119.37,153.0,146.0,344.0
2029-03-22,Thursday,Breakfast,Hot,0,0,0.0,113.65,366.0,74.0,90.0
2027-06-08,Tuesday,Burgers,Rainy,0,0,0.0,133.99,285.0,115.0,302.0
2022-09-25,Sunday,McNuggets,,0,1,0.0,112.41,547.0,135.0,273.0
2024-02-10,Saturday,Burgers,Cloudy,0,1,0.0,171.28,217.0,131.0,279.0
2027-12-06,Monday,Desserts,Cold,0,0,0.0,87.38,353.0,,299.0
2023-03-14,Tuesday,Breakfast,Rainy,0,0,0.0,86.09,269.0,68.0,103.0
2023-11-05,Sunday,Beverages,Sunny,0,1,0.0,53.8,290.0,166.0,354.0
2022-09-07,Wednesday,Breakfast,Rainy,0,0,0.0,91.54,355.0,96.0,204.0
2028-01-11,Tuesday,Burgers,Cold,0,0,0.0,141.17,203.0,155.0,284.0
2026-04-24,Friday,Burgers,Hot,0,0,0.0,182.48,459.0,144.0,254.0
2027-11-13,Saturday,McNuggets,Rainy,0,1,0.0,107.3,393.0,146.0,351.0
2027-09-13,Monday,Burgers,Sunny,0,0,0.0,136.36,405.0,110.0,212.0
2029-04-04,Wednesday,Burgers,Hot,0,0,0.0,138.74,173.0,137.0,294.0
2029-02-13,Tuesday,McNuggets,Sunny,0,0,0.0,120.8,224.0,150.0,301.0
2029-08-04,Saturday,Breakfast,Sunny,0,1,0.0,86.76,190.0,132.0,255.0
2023-03-25,Saturday,Fries,Rainy,0,1,0.0,72.78,245.0,155.0,317.0
2026-01-09,Friday,Breakfast,Hot,0,0,0.0,106.68,205.0,85.0,154.0
2023-12-18,Monday,Breakfast,Cloudy,0,0,0.0,85.06,291.0,84.0,44.0
2028-08-23,Wednesday,Burgers,Cold,0,0,0.0,118.02,167.0,130.0,201.0
2029-04-01,Sunday,Beverages,Hot,0,1,0.0,67.16,293.0,173.0,364.0
2027-08-11,Wednesday, fries,Cloudy,0,0,1.0,67.35,262.0,180.0,455.0
2027-03-17,Wednesday,Burgers,Cloudy,0,0,0.0,157.1,303.0,158.0,307.0
2025-03-14,Friday,Burgers,Cloudy,0,0,0.0,149.85,255.0,125.0,220.0
2022-03-24,Thursday,Fries,Sunny,0,0,0.0,73.19,334.0,138.0,291.0
2028-09-19,Tuesday,Fries,Cloudy,0,0,0.0,76.97,351.0,164.0,317.0
2025-12-31,Wednesday,Fries,Cloudy,0,0,0.0,82.78,273.0,92.0,166.0
2027-03-09,Tuesday,Burgers,Sunny,0,0,0.0,138.86,296.0,130.0,266.0
2026-07-27,Monday,Burgers,Rainy,0,0,1.0,166.37,298.0,167.0,347.0
2027-06-24,Thursday,Fries,Cloudy,0,0,1.0,84.32,,127.0,303.0
2023-04-21,Friday,Desserts,Hot,0,0,1.0,107.06,377.0,158.0,354.0
2023-06-02,Friday,Breakfast,Cloudy,0,0,1.0,120.42,300.0,132.0,285.0
2023-02-09,Thursday,Fries,Hot,0,0,0.0,64.19,273.0,110.0,229.0
2023-01-20,Friday,Breakfast,Sunny,0,0,0.0,107.44,265.0,126.0,226.0
2028-09-28,Thursday,McNuggets,Sunny,0,0,0.0,140.17,350.0,111.0,222.0
2027-11-23,Tuesday,McNuggets,Cold,0,0,0.0,119.43,441.0,108.0,252.0
2026-06-22,Monday,Breakfast,Hot,0,0,1.0,95.78,472.0,151.0,289.0
2029-12-03,Monday,McNuggets,Sunny,0,0,0.0,129.94,383.0,,275.0
2023-11-20,Monday,Breakfast,,0,0,0.0,96.82,344.0,105.0,209.0
2025-05-25,Sunday,Desserts,Rainy,0,1,1.0,88.23,417.0,194.0,401.0
2022-03-04,Friday,Breakfast,Rainy,0,0,0.0,124.24,307.0,92.0,172.0
2024-05-02,Thursday,Burgers,Rainy,0,0,1.0,114.46,275.0,164.0,375.0
2029-08-16,Thursday,Breakfast,Sunny,0,0,0.0,116.66,390.0,149.0,315.0
2028-11-11,Saturday,Breakfast,Cloudy,0,1,0.0,131.84,446.0,123.0,181.0
2025-06-16,Monday,Fries,Cloudy,0,0,0.0,91.8,226.0,114.0,231.0
2022-08-12,Friday,Fries,Sunny,0,0,0.0,69.65,312.0,150.0,329.0
2028-01-03,Monday,Beverages,Cold,0,0,0.0,79.19,410.0,133.0,253.0
2023-01-09,Monday,McNuggets,Rainy,0,0,1.0,159.89,449.0,125.0,297.0
2026-12-30,Wednesday,McNuggets,Cloudy,0,0,0.0,145.8,322.0,160.0,313.0
2029-01-11,Thursday,Fries,Rainy,0,0,1.0,82.25,262.0,149.0,270.0
2029-12-13,Thursday,Beverages,Cloudy,0,0,1.0,67.96,483.0,180.0,305.0
2029-03-14,Wednesday,Fries,Sunny,0,0,0.0,78.01,248.0,125.0,198.0
2029-06-10,Sunday,Desserts,Cloudy,0,1,0.0,,370.0,149.0,374.0
2022-01-10,Monday,McNuggets,Sunny,0,0,0.0,136.36,343.0,130.0,226.0
2027-04-29,Thursday,Breakfast,Hot,0,0,0.0,93.76,236.0,112.0,204.0
2027-01-13,Wednesday,Desserts,Sunny,0,0,0.0,95.56,312.0,131.0,235.0
2023-12-10,Sunday,Fries,Sunny,0,1,0.0,74.38,372.0,131.0,174.0
2022-09-13,Tuesday,Beverages,Sunny,0,0,0.0,63.0,386.0,151.0,240.0
2026-06-06,Saturday,McNuggets,Hot,0,1,1.0,159.94,249.0,217.0,523.0
2023-01-25,Wednesday,Breakfast,Rainy,1,0,0.0,108.44,186.0,140.0,310.0
2026-05-01,Friday,Fries,Cloudy,0,0,0.0,109.49,149.0,136.0,316.0
2024-07-13,Saturday,Beverages,Cold,0,1,0.0,74.26,196.0,172.0,351.0
2027-07-30,Friday,Burgers,Rainy,0,0,0.0,158.68,187.0,107.0,180.0
2028-08-28,Monday,Breakfast,Sunny,0,0,0.0,113.92,307.0,109.0,193.0
2025-05-09,Friday,Beverages,Rainy,0,0,1.0,46.02,229.0,175.0,326.0
2027-05-01,Saturday,Beverages,Rainy,0,1,0.0,48.2,206.0,147.0,329.0
2024-01-10,Wednesday,Fries,Rainy,0,0,1.0,90.08,268.0,140.0,280.0
2022-02-10,Thursday,Burgers,Sunny,0,0,0.0,121.62,392.0,130.0,287.0
2024-05-18,Saturday,Desserts,Rainy,0,1,0.0,113.76,290.0,138.0,313.0
2023-06-24,Saturday,Burgers,Sunny,0,1,0.0,157.45,193.0,176.0,350.0
2028-12-16,Saturday,Breakfast,Rainy,0,1,0.0,78.51,261.0,106.0,202.0
2025-10-03,Friday,Burgers,Cloudy,0,0,0.0,182.36,137.0,140.0,355.0
2025-02-19,Wednesday,Desserts,Rainy,0,0,1.0,104.59,330.0,156.0,321.0
2024-10-28,Monday,McNuggets,Sunny,0,0,0.0,168.79,327.0,142.0,210.0
2023-01-08,Sunday,Burgers,Sunny,0,1,1.0,114.01,358.0,212.0,457.0
2023-10-30,Monday,Burgers,Sunny,0,0,1.0,127.54,346.0,160.0,444.0
2022-12-24,Saturday,McNuggets,Cloudy,0,1,0.0,103.01,197.0,157.0,398.0
2024-08-25,Sunday,Fries,Sunny,1,1,0.0,61.03,439.0,186.0,490.0
2025-09-15,Monday,McNuggets,Cold,0,0,0.0,155.69,453.0,,203.0
2024-11-01,Friday,McNuggets,Cold,0,0,1.0,117.58,238.0,177.0,387.0
2023-04-16,Sunday,Burgers,Sunny,0,1,0.0,147.2,454.0,142.0,322.0
2025-10-28,Tuesday,Beverages,Sunny,0,0,0.0,72.79,295.0,128.0,305.0
2029-04-07,Saturday,Burgers,Cloudy,0,1,0.0,124.0,253.0,147.0,329.0
2026-03-30,Monday,McNuggets,Hot,0,0,1.0,102.74,522.0,183.0,428.0
2025-06-10,Tuesday,Burgers,Cold,0,0,0.0,157.03,261.0,122.0,240.0
2027-09-26,Sunday,Fries,Sunny,0,1,0.0,80.88,625.0,162.0,317.0
2026-04-05,Sunday,Burgers,cloudy,0,1,0.0,150.79,337.0,140.0,349.0
2029-03-06,Tuesday,Desserts,Cold,0,0,0.0,69.18,378.0,78.0,134.0
2025-06-04,Wednesday,Breakfast,Cloudy,0,0,1.0,118.93,473.0,137.0,304.0
2026-08-27,Thursday,Beverages,Cold,0,0,0.0,,360.0,113.0,164.0
2025-06-06,Friday,Burgers,Cloudy,0,0,0.0,113.24,456.0,144.0,268.0
2029-12-11,Tuesday,Breakfast,Cloudy,0,0,1.0,138.24,197.0,141.0,268.0
2022-03-21,Monday,Burgers,Cold,0,0,0.0,126.36,338.0,147.0,296.0
2025-03-18,Tuesday,McNuggets,Cloudy,0,0,0.0,,404.0,148.0,279.0
2024-03-25,Monday,Desserts,Sunny,0,0,0.0,117.0,413.0,110.0,219.0
2027-01-27,Wednesday,Desserts,Hot,0,0,1.0,93.81,213.0,144.0,357.0
2028-01-30,Sunday,McNuggets,Sunny,0,1,1.0,95.25,488.0,184.0,422.0
2029-04-15,Sunday,Desserts,Sunny,0,1,0.0,119.9,346.0,162.0,345.0
2027-10-07,Thursday,Fries,Sunny,0,0,0.0,60.72,282.0,87.0,198.0
2022-05-14,Saturday,Fries,Cloudy,0,1,0.0,69.77,209.0,125.0,313.0
2025-02-14,Friday,Breakfast,Cloudy,0,0,1.0,72.23,193.0,144.0,268.0
2024-07-22,Monday,Beverages,Sunny,0,0,0.0,45.17,365.0,131.0,292.0
2024-07-17,Wednesday,McNuggets,Rainy,0,0,0.0,156.82,210.0,,260.0
2024-04-03,Wednesday,Fries,Cloudy,0,0,1.0,65.91,386.0,,294.0
2026-03-12,Thursday,McNuggets,Sunny,0,0,0.0,150.7,212.0,141.0,239.0
2025-04-29,Tuesday,McNuggets,Rainy,0,0,0.0,162.51,280.0,126.0,239.0
2023-05-20,Saturday,McNuggets,Cold,0,1,0.0,120.24,249.0,160.0,268.0
2030-03-19,Tuesday,Desserts,Sunny,0,0,1.0,72.19,231.0,185.0,477.0
2028-07-23,Sunday,Fries,Cloudy,0,1,1.0,68.96,390.0,171.0,493.0
2027-06-20,Sunday,Desserts,Sunny,0,1,0.0,114.87,360.0,170.0,254.0
2028-08-31,Thursday,Desserts,cloudy,0,0,1.0,107.22,334.0,138.0,379.0
2027-05-13,Thursday,McNuggets,Sunny,0,0,0.0,134.57,412.0,119.0,256.0
2025-10-16,Thursday,McNuggets,Hot,0,0,0.0,161.48,310.0,121.0,218.0
2024-06-13,Thursday,McNuggets,Hot,0,0,0.0,148.37,234.0,149.0,282.0
2024-04-08,Monday,Breakfast,Hot,0,0,0.0,123.98,433.0,116.0,186.0
2030-02-02,Saturday,Desserts,Sunny,0,1,0.0,108.26,320.0,168.0,305.0
2026-08-11,Tuesday,Breakfast,Sunny,0,0,0.0,121.22,228.0,84.0,101.0
2029-02-19,Monday,Burgers,Hot,0,0,0.0,138.12,383.0,140.0,308.0
2029-02-03,Saturday,Breakfast,Cloudy,0,1,1.0,103.1,203.0,178.0,410.0
2028-12-18,Monday,McNuggets,Hot,0,0,0.0,128.5,423.0,112.0,289.0
2023-10-15,Sunday,McNuggets,Hot,1,1,0.0,109.94,522.0,181.0,452.0
2022-06-22,Wednesday,Beverages,Sunny,0,0,0.0,46.75,313.0,111.0,223.0
2022-02-08,Tuesday,McNuggets,Sunny,0,0,0.0,148.86,392.0,135.0,315.0
2029-12-04,Tuesday,Burgers,Cloudy,0,0,0.0,136.96,279.0,137.0,292.0
2023-12-15,Friday,Beverages,Rainy,1,0,1.0,57.45,287.0,192.0,498.0
2022-04-01,Friday,Burgers,Cloudy,0,0,0.0,144.64,331.0,147.0,324.0
2030-03-09,Saturday,Desserts,Hot,0,1,0.0,116.28,,143.0,235.0
2025-04-20,Sunday,Breakfast,Cloudy,0,1,0.0,84.36,581.0,122.0,210.0
2029-03-27,Tuesday,Breakfast,Cloudy,0,0,0.0,100.45,261.0,115.0,215.0
2027-01-02,Saturday,Desserts,Sunny,0,1,0.0,114.73,447.0,135.0,231.0
2025-03-01,Saturday,Breakfast,Sunny,0,1,1.0,99.19,323.0,183.0,473.0
2025-08-17,Sunday,Desserts,Hot,0,1,0.0,63.98,467.0,127.0,
2022-08-05,Friday,Fries,Sunny,0,0,0.0,84.53,293.0,106.0,270.0
2023-05-26,Friday,McNuggets,Cloudy,0,0,0.0,133.56,223.0,138.0,293.0
2026-08-08,Saturday,Fries,Sunny,0,1,1.0,81.18,229.0,207.0,441.0
2023-05-15,Monday,Desserts,Hot,0,0,1.0,65.03,381.0,166.0,397.0
2028-11-14,Tuesday,Desserts,Cloudy,0,0,0.0,73.47,375.0,114.0,199.0
2027-01-31,Sunday,Breakfast,Sunny,0,1,0.0,119.61,349.0,134.0,317.0
2025-10-20,Monday,Desserts,Sunny,0,0,0.0,110.78,470.0,95.0,242.0
2026-02-28,Saturday,Desserts,Sunny,0,1,0.0,99.42,349.0,150.0,237.0
2028-07-14,Friday,Fries,Cloudy,0,0,1.0,57.44,295.0,194.0,480.0
2029-07-17,Tuesday,Desserts,Cold,0,0,1.0,77.95,268.0,162.0,316.0
2027-09-08,Wednesday,Fries,Rainy,0,0,0.0,77.45,204.0,114.0,269.0
2026-03-21,Saturday,McNuggets,Sunny,0,1,0.0,98.36,335.0,155.0,286.0
2025-05-02,Friday,McNuggets,Cloudy,0,0,1.0,115.2,288.0,157.0,426.0
2025-11-17,Monday,Burgers,Cloudy,0,0,0.0,165.82,264.0,120.0,315.0
2028-01-27,Thursday,Fries,Hot,0,0,0.0,91.74,303.0,95.0,196.0
2028-12-24,Sunday,Burgers,Sunny,0,1,0.0,186.25,440.0,139.0,279.0
2026-08-04,Tuesday,Burgers,Sunny,0,0,1.0,180.0,224.0,167.0,421.0
2025-04-12,Saturday,Desserts,Sunny,0,1,1.0,103.39,223.0,168.0,469.0
2026-03-23,Monday,Beverages,Sunny,0,0,0.0,85.59,315.0,109.0,223.0
2024-08-11,Sunday,Desserts,Sunny,0,1,0.0,67.59,296.0,172.0,371.0
2024-01-21,Sunday,Burgers,Cold,0,1,0.0,137.61,376.0,169.0,395.0
2022-08-23,Tuesday,Burgers,Cloudy,0,0,0.0,168.76,327.0,99.0,152.0
2024-01-03,Wednesday,McNuggets,Cloudy,0,0,1.0,127.57,213.0,157.0,365.0
2022-01-30,Sunday,Burgers,Rainy,0,1,0.0,144.04,442.0,145.0,381.0
2025-03-02,Sunday,Burgers,Cloudy,0,1,0.0,128.33,477.0,188.0,395.0
2029-02-18,Sunday,Beverages,Rainy,0,1,0.0,88.38,316.0,177.0,376.0
2028-09-11,Monday,Fries,Sunny,0,0,0.0,100.74,312.0,128.0,186.0
2025-04-24,Thursday,Desserts,Sunny,0,0,1.0,94.05,273.0,164.0,360.0
2024-12-01,Sunday,Breakfast,Sunny,1,1,0.0,115.77,405.0,194.0,371.0
2027-11-27,Saturday,Burgers,Sunny,0,1,1.0,185.44,265.0,192.0,431.0
2024-11-28,Thursday,Breakfast,Hot,0,0,0.0,110.82,159.0,113.0,268.0
2025-03-13,Thursday,Beverages,Sunny,0,0,0.0,63.95,452.0,99.0,260.0
2026-02-01,Sunday,Fries,Rainy,0,1,0.0,67.95,194.0,155.0,329.0
2028-12-03,Sunday,Burgers,Cloudy,0,1,0.0,154.44,537.0,144.0,307.0
2024-06-03,Monday,Breakfast,Cold,0,0,1.0,73.84,288.0,122.0,255.0
2022-05-24,Tuesday,Fries,Cloudy,0,0,1.0,83.13,274.0,152.0,346.0
2030-02-24,Sunday,Breakfast,Sunny,0,1,0.0,101.33,269.0,139.0,289.0
2024-04-30,Tuesday,Burgers,Cloudy,0,0,0.0,161.68,232.0,167.0,354.0
2023-12-19,Tuesday,Desserts,Sunny,0,0,0.0,69.03,40.0,109.0,191.0
2029-11-16,Friday,Beverages,Hot,0,0,0.0,89.17,249.0,128.0,256.0
2022-09-22,Thursday,Desserts,Hot,0,0,1.0,106.75,408.0,167.0,376.0
2022-03-17,Thursday,McNuggets,Hot,0,0,0.0,149.26,211.0,141.0,275.0
2028-10-28,Saturday,Breakfast,Rainy,0,1,0.0,99.1,303.0,159.0,397.0
2023-01-31,Tuesday,Desserts,Cold,0,0,0.0,50.57,316.0,110.0,336.0
2029-01-21,Sunday,McNuggets,Cold,0,1,0.0,163.39,244.0,170.0,376.0
2028-02-03,Thursday,Burgers,Cloudy,0,0,0.0,143.08,369.0,133.0,245.0
2029-10-04,Thursday,Fries,Cloudy,0,0,0.0,105.57,434.0,129.0,281.0
2023-02-01,Wednesday,Breakfast,Hot,0,0,0.0,70.65,339.0,95.0,202.0
2025-09-27,Saturday,Burgers,,0,1,0.0,140.42,300.0,157.0,322.0
2028-12-06,Wednesday,Breakfast,Sunny,0,0,0.0,75.86,236.0,103.0,191.0
2027-03-19,Friday,Burgers,Cloudy,0,0,1.0,162.5,251.0,201.0,516.0
2023-08-19,Saturday,Beverages,Rainy,0,1,0.0,65.65,347.0,152.0,409.0
2027-10-11,Monday,Desserts,Cold,0,0,1.0,95.9,415.0,126.0,345.0
2025-07-20,Sunday,Burgers,Sunny,0,1,0.0,179.93,442.0,139.0,267.0
2026-12-27,Sunday,Burgers,Sunny,0,1,0.0,114.42,462.0,187.0,414.0
2024-05-22,Wednesday,McNuggets,Sunny,0,0,0.0,,212.0,134.0,281.0
2030-02-27,Wednesday,Desserts,Rainy,0,0,0.0,69.25,257.0,126.0,235.0
2028-05-15,Monday,Breakfast,Sunny,0,0,0.0,100.98,460.0,102.0,171.0
2026-03-29,Sunday,Burgers,,0,1,1.0,133.72,314.0,174.0,495.0
2022-02-06,Sunday,Fries,Cloudy,0,1,1.0,60.91,321.0,186.0,421.0
2029-07-14,Saturday,McNuggets,Hot,0,1,0.0,158.64,104.0,177.0,327.0
2027-11-14,Sunday,Fries,Hot,0,1,0.0,97.43,341.0,176.0,417.0
2029-02-01,Thursday,Fries,Cold,0,0,0.0,98.14,399.0,116.0,272.0
2024-09-04,Wednesday,Burgers,Cloudy,0,0,1.0,176.41,428.0,152.0,382.0
2026-04-21,Tuesday,Burgers,Rainy,0,0,0.0,177.63,327.0,135.0,223.0
2025-01-27,Monday,Desserts,Rainy,0,0,0.0,112.35,444.0,78.0,120.0
2028-02-18,Friday,Fries,Cloudy,0,0,0.0,70.37,263.0,150.0,355.0
2028-11-09,Thursday,Burgers,Cloudy,0,0,0.0,153.48,362.0,158.0,314.0
2027-03-08,Monday,Breakfast,Rainy,0,0,1.0,128.41,375.0,132.0,283.0
2023-11-07,Tuesday,Desserts,Sunny,0,0,1.0,90.6,284.0,111.0,250.0
2023-12-30,Saturday,Burgers,Sunny,0,1,1.0,124.89,265.0,189.0,432.0
2023-02-17,Friday,Desserts,Sunny,0,0,1.0,102.78,206.0,162.0,430.0
2026-02-25,Wednesday,McNuggets,Cloudy,0,0,0.0,139.62,434.0,137.0,206.0
2026-07-08,Wednesday,McNuggets,Sunny,0,0,0.0,144.35,181.0,113.0,224.0
2024-04-05,Friday,Desserts,Sunny,0,0,1.0,105.41,292.0,167.0,405.0
2023-09-09,Saturday,Burgers,Rainy,0,1,0.0,165.03,376.0,157.0,286.0
2022-04-25,Monday,McNuggets,Sunny,0,0,0.0,116.07,263.0,113.0,233.0
2023-02-22,Wednesday,Fries,Rainy,0,0,1.0,69.54,233.0,139.0,348.0
2026-06-14,Sunday,McNuggets,Rainy,0,1,0.0,142.29,325.0,127.0,282.0
2030-02-21,Thursday,Breakfast,Hot,0,0,0.0,113.58,208.0,99.0,160.0
2022-03-31,Thursday,Beverages,Sunny,0,0,0.0,78.67,294.0,123.0,324.0
2027-09-14,Tuesday,Beverages,Hot,0,0,0.0,65.99,202.0,152.0,303.0
2024-01-24,Wednesday,Fries,Rainy,0,0,0.0,97.27,269.0,125.0,164.0
2026-06-19,Friday,Breakfast,Sunny,0,0,0.0,108.86,456.0,118.0,172.0
2022-01-12,Wednesday,Desserts,Sunny,0,0,1.0,75.69,443.0,165.0,366.0
2028-09-10,Sunday,Beverages,Sunny,0,1,0.0,71.63,234.0,162.0,328.0
2022-10-12,Wednesday,McNuggets,Cloudy,0,0,0.0,157.71,364.0,134.0,241.0
2024-12-02,Monday,Fries,Sunny,0,0,0.0,92.47,384.0,95.0,173.0
2025-04-06,Sunday,McNuggets,Hot,0,1,0.0,114.1,439.0,164.0,421.0
2025-12-11,Thursday,Desserts,Hot,0,0,0.0,98.56,306.0,119.0,243.0
2029-10-06,Saturday,Desserts,Rainy,0,1,0.0,57.0,326.0,107.0,216.0
2029-10-05,Friday,Fries,Hot,0,0,1.0,84.33,286.0,171.0,316.0
2029-07-06,Friday,Burgers,Cold,0,0,0.0,188.8,320.0,134.0,277.0
2026-04-18,Saturday,McNuggets,Sunny,0,1,1.0,164.28,327.0,218.0,575.0
2028-08-24,Thursday,Desserts,Sunny,0,0,1.0,97.16,197.0,149.0,359.0
2029-02-22,Thursday,Burgers,Cloudy,0,0,1.0,140.86,290.0,151.0,329.0
2026-08-15,Saturday,Beverages,Sunny,1,1,0.0,48.92,333.0,193.0,463.0
2024-05-01,Wednesday,Breakfast,Sunny,0,0,1.0,138.1,369.0,133.0,280.0
2028-01-17,Monday,Breakfast,Cloudy,0,0,0.0,85.98,347.0,95.0,150.0
2024-06-14,Friday,Burgers,Hot,0,0,1.0,118.02,283.0,207.0,376.0
2023-05-12,Friday,McNuggets,Hot,0,0,0.0,129.63,225.0,129.0,270.0
2028-04-24,Monday,Fries,Cloudy,0,0,0.0,57.81,258.0,149.0,364.0
2026-11-18,Wednesday,Beverages,Rainy,0,0,1.0,95.43,129.0,153.0,303.0
2022-12-02,Friday,Burgers,Hot,0,0,1.0,126.9,388.0,212.0,502.0
2023-05-31,Wednesday,Burgers,Cold,0,0,,125.12,252.0,125.0,205.0
2025-09-10,Wednesday,Desserts,Hot,0,0,1.0,86.47,201.0,152.0,308.0
2024-10-12,Saturday,Desserts,Sunny,0,1,1.0,50.99,256.0,216.0,540.0
2029-12-08,Saturday,Beverages,Cold,0,1,0.0,83.05,214.0,143.0,289.0
2029-10-08,Monday,Burgers,Cloudy,0,0,0.0,172.27,338.0,122.0,251.0
2026-11-17,Tuesday,Desserts,Sunny,0,0,0.0,85.17,322.0,115.0,153.0
2029-01-13,Saturday,Desserts,Cold,0,1,0.0,102.81,95.0,150.0,288.0
2026-11-21,Saturday,Desserts,Cloudy,0,1,0.0,55.95,351.0,149.0,288.0
2027-09-02,Thursday,Breakfast,Rainy,0,0,0.0,88.74,135.0,66.0,123.0
2022-12-23,Friday,Burgers,Rainy,0,0,0.0,176.84,497.0,81.0,197.0
2029-11-26,Monday,Beverages,Rainy,0,0,1.0,58.41,353.0,164.0,343.0
2025-08-05,Tuesday,Beverages,Sunny,0,0,0.0,97.44,,161.0,268.0
2026-06-24,Wednesday,Fries,Cold,0,0,0.0,107.77,257.0,109.0,224.0
2023-07-05,Wednesday,Beverages,Hot,0,0,0.0,51.36,135.0,124.0,278.0
2028-07-16,Sunday,McNuggets,Rainy,0,1,0.0,,353.0,157.0,323.0
2028-10-15,Sunday,Breakfast,Cloudy,1,1,1.0,128.02,298.0,247.0,609.0
2028-11-26,Sunday,Burgers,Rainy,0,1,0.0,111.43,347.0,138.0,276.0
2028-03-15,Wednesday,McNuggets,Cloudy,0,0,0.0,161.59,438.0,113.0,146.0
2025-05-12,Monday,Fries,Rainy,0,0,0.0,98.47,425.0,117.0,198.0
2029-06-06,Wednesday,Fries,Cold,0,0,0.0,77.49,316.0,122.0,260.0
2024-08-15,Thursday,Burgers,Cloudy,1,0,0.0,170.54,278.0,164.0,353.0
2026-11-09,Monday,Desserts,Hot,0,0,0.0,64.16,364.0,70.0,219.0
2027-11-12,Friday,Beverages,Sunny,0,0,1.0,96.81,200.0,198.0,410.0
2024-10-05,Saturday,Fries,Rainy,0,1,0.0,96.96,203.0,115.0,217.0
2024-12-28,Saturday,McNuggets,Cloudy,0,1,0.0,119.76,342.0,156.0,296.0
2029-05-31,Thursday,Fries,Sunny,0,0,0.0,109.82,331.0,126.0,188.0
2024-09-23,Monday,Desserts,Cloudy,0,0,0.0,112.83,305.0,107.0,229.0
2026-08-07,Friday,McNuggets,Rainy,0,0,0.0,112.82,244.0,118.0,223.0
2022-06-03,Friday,Beverages,Cloudy,0,0,0.0,72.28,315.0,155.0,367.0
2029-09-17,Monday,Beverages,Sunny,0,0,0.0,76.33,456.0,117.0,257.0
2023-08-04,Friday,Beverages,Cloudy,0,0,1.0,60.08,261.0,179.0,408.0
2026-01-10,Saturday,Beverages,Cold,0,1,1.0,76.47,163.0,227.0,559.0
2023-12-05,Tuesday,Burgers,Hot,0,0,0.0,174.0,232.0,159.0,313.0
2025-04-27,Sunday,Burgers,Cloudy,0,1,0.0,119.49,243.0,180.0,426.0
2024-06-15,Saturday,Fries,Sunny,0,1,1.0,94.48,357.0,214.0,443.0
2023-05-03,Wednesday,Fries,Sunny,0,0,0.0,65.25,323.0,89.0,161.0
2023-07-14,Friday,McNuggets,Cloudy,0,0,1.0,136.95,272.0,183.0,494.0
2025-02-15,Saturday,Fries,Sunny,0,1,0.0,80.81,247.0,173.0,357.0
2025-01-24,Friday,Burgers,Rainy,0,0,0.0,170.34,126.0,109.0,238.0
2023-05-28,Sunday,Desserts,Cold,0,1,1.0,55.31,478.0,211.0,467.0
2023-09-26,Tuesday,Beverages,Cloudy,0,0,0.0,81.56,300.0,131.0,314.0
2029-03-01,Thursday,Fries,Hot,0,0,1.0,72.68,446.0,176.0,354.0
2026-07-23,Thursday,Desserts,Hot,0,0,0.0,91.23,293.0,128.0,289.0
2024-10-09,Wednesday,Desserts,Rainy,0,0,0.0,114.95,328.0,93.0,178.0
2027-04-16,Friday,Beverages,Cloudy,0,0,1.0,65.43,351.0,144.0,368.0
2025-02-24,Monday,McNuggets,Sunny,0,0,1.0,161.1,254.0,158.0,335.0
2029-10-10,Wednesday,Fries,Rainy,0,0,0.0,64.5,365.0,80.0,106.0
2022-04-27,Wednesday,Breakfast,Hot,0,0,0.0,112.2,374.0,149.0,277.0
2024-01-11,Thursday,Beverages,Cold,0,0,0.0,45.51,300.0,139.0,
2029-11-23,Friday,Burgers,Cold,0,0,0.0,110.01,219.0,101.0,242.0
2027-05-29,Saturday,Fries,Sunny,0,1,0.0,95.71,414.0,98.0,1091.0
2024-12-17,Tuesday,Burgers,Sunny,0,0,1.0,154.56,147.0,195.0,451.0
2026-12-16,Wednesday,McNuggets,Sunny,0,0,0.0,141.55,319.0,130.0,298.0
2024-04-10,Wednesday,Fries,Cloudy,0,0,1.0,77.51,199.0,179.0,1452.0
2022-04-30,Saturday,Beverages,Sunny,0,1,0.0,92.42,258.0,158.0,365.0
